BEGINN_DATUM;BEGINN_UHRZEIT;ZEITZONE_VON;ENDE_DATUM;ENDE_UHRZEIT;ZEITZONE_BIS;GRUND_DER_MASSNAHME;RICHTUNG;MITTLERE_LEISTUNG_MW;MAXIMALE_LEISTUNG_MW;GESAMTE_ARBEIT_MWH;ANWEISENDER_UENB;ANFORDERNDER_UENB;BETROFFENE_ANLAGE;PRIMAERENERGIEART
20.12.2024;19:00;CET;21.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;334,6;400;1673;TenneT DE;Amprion & TenneT DE;OWP UW Dörpen-West;Erneuerbar
20.12.2024;19:00;CET;21.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;497;800;2486;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block D;Konventionell
20.12.2024;19:00;CET;21.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;260;300;1298;Amprion;Amprion & TenneT DE;STUMMHAFEN_10;Konventionell
20.12.2024;20:15;CET;21.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;375;TenneT DE;Amprion & TenneT DE;OWP UW Diele;Erneuerbar
20.12.2024;20:15;CET;20.12.2024;23:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;200;200;550;Amprion;Amprion & TenneT DE;Emsland Block B;Konventionell
20.12.2024;21:45;CET;21.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;289;400;650;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NIEDERAUSSEM_K;Konventionell
20.12.2024;22:00;CET;20.12.2024;23:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;116;116;116;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;Schwarze Pumpe (Standort);Konventionell
20.12.2024;23:00;CET;21.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;200;200;200;Amprion;Amprion & TenneT DE;Emsland Block D;Konventionell
21.12.2024;00:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;473,93;720;11374,25;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
21.12.2024;00:00;CET;21.12.2024;00:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;60;80;30;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2;Konventionell
21.12.2024;00:00;CET;21.12.2024;01:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;120;120;120;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 7;Konventionell
21.12.2024;00:00;CET;21.12.2024;20:00;CET;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;1040,7;1100;20814;TenneT DE;TenneT DE;Börse;Sonstiges
21.12.2024;00:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;3;3;66;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H InfraLeuna IKW;Konventionell
21.12.2024;00:00;CET;21.12.2024;01:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;106;106;106;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H OWP Wikinger;Erneuerbar
21.12.2024;00:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;45;50;317;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H UW Bertikow;Erneuerbar
21.12.2024;00:00;CET;21.12.2024;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;283,21;750;5522,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Büttel;Erneuerbar
21.12.2024;00:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;560,07;938;13441,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Dörpen-West;Erneuerbar
21.12.2024;00:00;CET;21.12.2024;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;163,64;340;2291;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Büttel;Erneuerbar
21.12.2024;00:00;CET;21.12.2024;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;43,67;99;131;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Diele;Erneuerbar
21.12.2024;00:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;89,64;140;1972;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Dörpen-West;Erneuerbar
21.12.2024;00:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;56,88;90;1365;TenneT DE;TenneT DE;EE Niedersachsen;Erneuerbar
21.12.2024;00:00;CET;21.12.2024;23:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;285,26;440;6632,38;TenneT DE;TenneT DE;AVA Cluster Elsen;Erneuerbar
21.12.2024;00:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;145;145;3480;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk KMW 2 DT;Konventionell
21.12.2024;00:00;CET;21.12.2024;22:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;234;500;5150;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NEURATH_G;Konventionell
21.12.2024;00:00;CET;21.12.2024;10:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;175;244;219;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;STUMMHAFEN_10;Konventionell
21.12.2024;00:00;CET;21.12.2024;22:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;112;200;1850;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NIEDERAUSSEM_K;Konventionell
21.12.2024;00:00;CET;21.12.2024;10:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;313;369;3132;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;STUMMHAFEN_10;Konventionell
21.12.2024;00:00;CET;21.12.2024;14:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;468;800;6784;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block D;Konventionell
21.12.2024;00:00;CET;21.12.2024;03:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;273;400;820;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block B;Konventionell
21.12.2024;00:15;CET;21.12.2024;17:00;CET;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung erhöhen;31,29;65;54,75;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
21.12.2024;01:00;CET;21.12.2024;10:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;304,58;430;2741,25;TransnetBW;Amprion & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
21.12.2024;01:00;CET;21.12.2024;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;321,63;470;4181,25;TenneT DE;Amprion & TransnetBW;OWP UW Dörpen-West;Erneuerbar
21.12.2024;01:15;CET;21.12.2024;03:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;106,67;120;240;TransnetBW;Amprion & TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2;Konventionell
21.12.2024;03:00;CET;21.12.2024;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;72;88;288;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP Nordergründe;Erneuerbar
21.12.2024;03:00;CET;21.12.2024;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;42;70;294;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;WP Jardelund;Erneuerbar
21.12.2024;05:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;55;100;498;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk KMW 2 DT;Konventionell
21.12.2024;06:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;404,43;800;7279,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Büttel;Erneuerbar
21.12.2024;07:15;CET;21.12.2024;08:00;CET;Strombedingter Countertrade DE-DK2;Wirkleistungseinspeisung erhöhen;9;9;7;50Hertz;50Hertz;Börse;Sonstiges
21.12.2024;09:30;CET;21.12.2024;21:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;187,76;200;2300;TenneT DE;TenneT DE;SHN Cluster Heide West T411 T412;Erneuerbar
21.12.2024;09:30;CET;21.12.2024;22:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;262,75;300;3350;TenneT DE;TenneT DE;SHN Cluster Süderdonn T411;Erneuerbar
21.12.2024;09:30;CET;21.12.2024;16:30;CET;Testfahrt (bnBm);Wirkleistungseinspeisung erh¿hen;26;34;132;Amprion;Amprion;BIBLIS_GT (bnBm);Konventionell
21.12.2024;10:00;CET;21.12.2024;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;112,19;123;448,75;TransnetBW;TenneT DE;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
21.12.2024;10:00;CET;21.12.2024;14:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;287,81;330;1151,25;TransnetBW;TenneT DE;Vorarlberger Ilwerke;Erneuerbar
21.12.2024;10:00;CET;21.12.2024;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;307,14;400;2150;TenneT DE;TenneT DE;OWP UW Büttel;Erneuerbar
21.12.2024;11:00;CET;21.12.2024;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;6;6;50;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Halle-Dieselstr HKW-BlockA;Konventionell
21.12.2024;11:00;CET;21.12.2024;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;6;6;54;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Halle-Dieselstr HKW-BlockB;Konventionell
21.12.2024;11:00;CET;21.12.2024;19:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;286;442;2284;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block B;Konventionell
21.12.2024;11:30;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;219,35;300;2741,88;TenneT DE;TenneT DE;SHN Cluster Handewitt T414 T415;Erneuerbar
21.12.2024;12:45;CET;21.12.2024;21:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;183,33;200;1650;TenneT DE;TenneT DE;SHN Cluster Heide West T413;Erneuerbar
21.12.2024;13:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;218,29;400;1910;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 7;Konventionell
21.12.2024;13:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;137,53;397;1306,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Dörpen-West;Erneuerbar
21.12.2024;13:15;CET;21.12.2024;23:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;143,38;260;1398;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Vorarlberger Ilwerke;Erneuerbar
21.12.2024;13:15;CET;21.12.2024;21:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;182,35;200;1550;TenneT DE;TenneT DE;SHN Cluster Süderdonn T412 T413;Erneuerbar
21.12.2024;14:00;CET;21.12.2024;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;37;72;259;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;WP Jardelund;Erneuerbar
21.12.2024;14:00;CET;21.12.2024;14:15;CET;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung reduzieren;162;162;40,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
21.12.2024;14:00;CET;21.12.2024;18:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;401;525;1605;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block D;Konventionell
21.12.2024;14:45;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;229,25;430;1834;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
21.12.2024;16:00;CET;21.12.2024;22:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;49;49;294;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk_Pforzheim;Konventionell
21.12.2024;16:00;CET;21.12.2024;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;317,25;450;1269;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Diele;Erneuerbar
21.12.2024;16:30;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;211,67;240;1587,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Rheinhafen-Dampfkraftwerk Karlsruhe Block 4;Konventionell
21.12.2024;17:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;41;70;290;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H UW Bertikow;Erneuerbar
21.12.2024;17:00;CET;21.12.2024;20:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;109;126;327;50Hertz;TenneT DE;50H UW Putlitz;Erneuerbar
21.12.2024;17:00;CET;21.12.2024;19:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;34;39;69;50Hertz;TenneT DE;50H UW Wustermark;Erneuerbar
21.12.2024;17:00;CET;21.12.2024;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;76;124;264;50Hertz;TenneT DE;50H UW Bertikow;Erneuerbar
21.12.2024;17:00;CET;21.12.2024;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;97;139;390;50Hertz;TenneT DE;50H UW Schönewalde;Erneuerbar
21.12.2024;17:30;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;244,23;290;1587,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2;Konventionell
21.12.2024;17:30;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;422,23;654;2744,5;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Diele;Erneuerbar
21.12.2024;17:45;CET;21.12.2024;19:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;185;280;92;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;B¿rse;Sonstiges
21.12.2024;19:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;102;102;306;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Rheinhafen-Dampfkraftwerk Karlsruhe Block 4;Konventionell
21.12.2024;19:00;CET;21.12.2024;23:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;84,38;100;337,5;TenneT DE;TenneT DE;AVA Cluster Lehrte;Erneuerbar
21.12.2024;20:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;194,63;250;778,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
21.12.2024;21:00;CET;22.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;300;300;900;TenneT DE;Amprion & TransnetBW;OWP UW Büttel;Erneuerbar
22.12.2024;00:00;CET;23.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;501,47;712;4011,75;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
22.12.2024;00:00;CET;22.12.2024;03:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;164,29;280;575;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 7;Konventionell
22.12.2024;00:00;CET;22.12.2024;04:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;161,88;350;647,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Grosskraftwerk Mannheim Block 7;Konventionell
22.12.2024;00:00;CET;22.12.2024;01:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;240;240;240;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Rheinhafen-Dampfkraftwerk Karlsruhe Block 4;Konventionell
22.12.2024;00:00;CET;22.12.2024;06:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;130;250;780;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk Altbach/Deizisau Block 2;Konventionell
22.12.2024;00:00;CET;23.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;5;5;95;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H InfraLeuna IKW;Konventionell
22.12.2024;00:00;CET;22.12.2024;01:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;100;100;100;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H UW Bertikow;Erneuerbar
22.12.2024;00:00;CET;22.12.2024;02:30;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;316,9;586;792,25;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Diele;Erneuerbar
22.12.2024;00:00;CET;23.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;279,13;687;5582,68;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Dörpen-West;Erneuerbar
22.12.2024;00:00;CET;22.12.2024;01:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;30;30;30;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Diele;Erneuerbar
22.12.2024;00:00;CET;22.12.2024;17:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;109,33;191;984;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Büttel;Erneuerbar
22.12.2024;00:00;CET;23.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;272,21;700;3538,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Dörpen-West;Erneuerbar
22.12.2024;00:00;CET;22.12.2024;01:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;115;140;115;TenneT DE;TenneT DE;SHN Cluster Handewitt T414 T415;Erneuerbar
22.12.2024;00:00;CET;22.12.2024;12:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;57,92;60;695;TenneT DE;TenneT DE;EE Niedersachsen;Erneuerbar
22.12.2024;00:00;CET;22.12.2024;04:45;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;158;225;752;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Netzreservekraftwerk KMW 2 DT;Konventionell
22.12.2024;00:45;CET;22.12.2024;21:15;CET;Strom- und Spannungsbedingter RD;Wirkleistungseinspeisung erhöhen;70,55;188;194;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Börse;Sonstiges
22.12.2024;01:00;CET;22.12.2024;01:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;90;90;22,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Reservekraftwerk Rheinhafen-Dampfkraftwerk Karlsruhe Block 4;Konventionell
22.12.2024;06:00;CET;23.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;65,22;338;945,75;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Dörpen-West;Erneuerbar
22.12.2024;06:00;CET;22.12.2024;10:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;361;736;1533;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block D;Konventionell
22.12.2024;07:00;CET;22.12.2024;10:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;21,33;49;64;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Heizkraftwerk_Pforzheim;Konventionell
22.12.2024;07:00;CET;23.12.2024;00:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erhöhen;228,59;370;971,5;TransnetBW;50Hertz & Amprion & TenneT DE & TransnetBW;Rheinhafen-Dampfkraftwerk Karlsruhe Block 8;Konventionell
22.12.2024;07:00;CET;22.12.2024;09:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;69;79;138;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Emden-Ost;Erneuerbar
22.12.2024;07:00;CET;22.12.2024;10:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;45,36;68;136,07;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP Nordergründe;Erneuerbar
22.12.2024;07:00;CET;22.12.2024;09:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;280;320;560;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Emden-Ost;Erneuerbar
22.12.2024;07:00;CET;22.12.2024;10:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;11,67;16;35;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP Nordergründe;Erneuerbar
22.12.2024;07:45;CET;22.12.2024;08:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;200;200;50;TenneT DE;50Hertz & Amprion & TenneT DE & TransnetBW;OWP UW Büttel;Erneuerbar
22.12.2024;10:00;CET;22.12.2024;13:15;CET;Testfahrt (bnBm);Wirkleistungseinspeisung erh¿hen;29;34;52;Amprion;Amprion;BIBLIS_GT (bnBm);Konventionell
22.12.2024;14:00;CET;22.12.2024;23:00;CET;Strombedingter Countertrade DE-DK1;Wirkleistungseinspeisung erhöhen;881,89;1100;7937;TenneT DE;TenneT DE;Börse;Sonstiges
22.12.2024;14:00;CET;23.12.2024;00:00;CET;Strombedingter Countertrade DE-DK2;Wirkleistungseinspeisung erhöhen;22;42;180;50Hertz;50Hertz;Börse;Sonstiges
22.12.2024;15:00;CET;22.12.2024;22:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;9;9;63;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Hamburg MMB BHKW PtH;Konventionell
22.12.2024;15:00;CET;22.12.2024;22:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung reduzieren;10;10;70;50Hertz;50Hertz & Amprion & TenneT DE & TransnetBW;50H Stralsund BHKW+PtH;Konventionell
22.12.2024;15:00;CET;22.12.2024;21:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;193;210;1160;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block B;Konventionell
22.12.2024;15:00;CET;22.12.2024;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;255;255;255;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NIEHL-31-GUD;Konventionell
22.12.2024;15:00;CET;22.12.2024;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;122;143;122;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;NIEDERAUSSEM_K;Konventionell
22.12.2024;15:00;CET;22.12.2024;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;25;25;25;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;B¿rse;Sonstiges
22.12.2024;15:00;CET;22.12.2024;17:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;26;26;52;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;HKW BARMEN 1;Konventionell
22.12.2024;15:00;CET;22.12.2024;22:15;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;361;400;2615;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;Emsland Block D;Konventionell
22.12.2024;15:00;CET;22.12.2024;16:00;CET;Strombedingter Redispatch;Wirkleistungseinspeisung erh¿hen;125;320;125;Amprion;50Hertz & Amprion & TenneT DE & TransnetBW;B¿rse;Sonstiges
